hf0,af0,fd0,hf1,af1,fd1,hf2,af2,fd2,hf3,af3,fd3,hf4,af4,fd4,hf5,af5,fd5,hf6,af6,fd6,hf7,af7,fd7,hf8,af8,fd8,hf9,af9,fd9,he,ae,ed,ee,h0,h1,h2,h3,h4,l0,l1,l2,l3,l4,hs0,as0,hs1,as1,hs2,as2,hs3,as3,hs4,as4,hs5,as5,hs6,as6,hs7,as7,hs8,as8,ad,dd,axd,sd,label,date
1.4666666666666666,1.0666666666666667,0.3999999999999999,1.1333333333333333,0.9333333333333333,0.19999999999999996,0.9333333333333333,1.4666666666666666,-0.5333333333333332,0.4,0.26666666666666666,0.13333333333333336,0.26666666666666666,0.26666666666666666,0.0,0.3333333333333333,0.4666666666666667,-0.13333333333333336,0.4666666666666667,0.5333333333333333,-0.06666666666666665,0.26666666666666666,0.3333333333333333,-0.06666666666666665,0.3333333333333333,0.3333333333333333,0.0,0,0,0,1447.9837406408772,1550.4625033077473,-102.47876266687013,0.35665431661036195,0.6666666666666666,0.0,0.3333333333333333,1.3333333333333333,1.0,0.481089258698941,0.2556732223903177,0.2632375189107413,2.4553706505295008,6.495265555937008,1.05,1.2,1.15,0.95,1.2,1.6363636363636365,1.3,0.8181818181818182,0.9,0.6666666666666666,2.2,2.15,0.5,0.55,0.5,0.45,20.0,20.0,-0.1499999999999999,0.19999999999999996,-0.029999999999999975,-0.3501144164759724,0,2024-10-05T22:00:00+00:00
1.8666666666666667,1.0,0.8666666666666667,1.5333333333333334,1.2,0.3333333333333335,1.0,1.8,-0.8,0.5333333333333333,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.2,0.06666666666666665,0.2,0.5333333333333333,-0.3333333333333333,0.4666666666666667,0.4666666666666667,0.0,0.2,0.4,-0.2,2.3333333333333335,0.6666666666666666,1.666666666666667,0,0,0,1518.1628204364172,1571.7020832330445,-53.53926279662733,0.42355494752085165,0.0,1.0,0.0,3.0,1.0,0.4818731117824773,0.2552870090634441,0.2628398791540785,2.4546827794561934,6.4967749901858625,1.1,1.7,1.25,1.3,1.8,1.7777777777777777,1.2,0.6666666666666666,0.4,1.6363636363636365,2.35,3.0,0.5,0.45,0.5,0.55,20.0,20.0,-0.5999999999999999,-0.050000000000000044,0.03000000000000002,-0.4276923076923076,2,2024-10-05T22:00:00+00:00
1.6666666666666667,1.2666666666666666,0.40000000000000013,1.1333333333333333,1.0666666666666667,0.06666666666666665,0.8,0.8666666666666667,-0.06666666666666665,0.4666666666666667,0.3333333333333333,0.13333333333333336,0.26666666666666666,0.26666666666666666,0.0,0.26666666666666666,0.4,-0.13333333333333336,0.4,0.4666666666666667,-0.06666666666666665,0.26666666666666666,0.3333333333333333,-0.06666666666666665,1.3333333333333333,1.6666666666666667,-0.3333333333333335,0,0,0,1478.8982764310717,1565.275297710599,-86.3770212795273,0.3781927657621521,0.0,0.6666666666666666,0.3333333333333333,2.6666666666666665,1.0,0.48114630467571645,0.2549019607843137,0.26395173453996984,2.4539969834087483,6.498282149476434,1.1,0.85,1.15,1.2,1.5555555555555556,1.0,0.8888888888888888,0.9,0.7272727272727273,0.7,2.25,2.05,0.45,0.5,0.55,0.5,20.0,20.0,0.2500000000000001,-0.050000000000000044,-0.012500000000000016,0.24818840579710155,1,2024-10-05T22:00:00+00:00
2.2,1.3333333333333333,0.8666666666666669,1.6666666666666667,1.3333333333333333,0.3333333333333335,0.7333333333333333,1.2666666666666666,-0.5333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.2,0.3333333333333333,-0.1333333333333333,0.13333333333333333,0.3333333333333333,-0.19999999999999998,0.5333333333333333,0.5333333333333333,0.0,0.06666666666666667,0.26666666666666666,-0.2,3.0,1.3333333333333333,1.6666666666666667,0,0,0,1505.2262169360283,1479.1457142902239,26.080502645804472,0.5374625214155059,0.0,1.0,0.0,2.0,0.0,0.48042168674698793,0.2560240963855422,0.2635542168674699,2.4563253012048194,6.499787040655854,0.75,1.2,1.5,1.35,0.6,1.5454545454545454,1.2,0.7272727272727273,0.9,0.7777777777777778,2.25,2.55,0.5,0.55,0.5,0.45,20.0,20.0,-0.44999999999999996,0.1499999999999999,-0.06749999999999995,-0.38888888888888884,1,2024-10-06T00:00:00+00:00
1.2666666666666666,1.8,-0.5333333333333334,1.4666666666666666,2.3333333333333335,-0.8666666666666669,1.6666666666666667,1.3333333333333333,0.3333333333333335,0.3333333333333333,0.5333333333333333,-0.2,0.26666666666666666,0.2,0.06666666666666665,0.4,0.26666666666666666,0.13333333333333336,0.5333333333333333,0.4666666666666667,0.06666666666666665,0.3333333333333333,0.06666666666666667,0.26666666666666666,2.3333333333333335,2.0,0.3333333333333335,0,0,0,1499.2392851411328,1442.0944743569703,57.14481078416247,0.5815043540543281,0.5,0.5,0.0,3.0,2.0,0.4339622641509434,0.24258760107816713,0.32345013477088946,3.150943396226415,5.918893854273146,1.7,1.3,1.4,2.4,2.4,1.3,1.4,2.4,1.0,1.3,3.1,3.7,0.5,0.5,0.5,0.5,20.0,20.0,0.3999999999999999,-1.0,-0.3999999999999999,0.6726190476190477,0,2024-10-06T10:15:00+00:00
0.4,1.8666666666666667,-1.4666666666666668,0.6,1.8,-1.2000000000000002,1.5333333333333334,1.0,0.5333333333333334,0.06666666666666667,0.5333333333333333,-0.4666666666666667,0.2,0.26666666666666666,-0.06666666666666665,0.7333333333333333,0.2,0.5333333333333332,0.5333333333333333,0.5333333333333333,0.0,0.6,0.13333333333333333,0.4666666666666667,0.3333333333333333,1.3333333333333333,-1.0,0,0,0,1585.434403010065,1435.1228405938552,150.31156241620965,0.7037590524431075,0.5,0.0,0.5,3.5,2.0,0.41797752808988764,0.298876404494382,0.28314606741573034,2.6382022471910114,6.100318952020064,1.6,0.95,0.6,1.65,1.6,1.3,0.4,1.6,1.6,0.6,2.2,2.6,0.5,0.5,0.5,0.5,20.0,20.0,0.6500000000000001,-1.0499999999999998,-0.6825,2.0909090909090913,1,2024-10-06T10:30:00+00:00
0.3333333333333333,0.8666666666666667,-0.5333333333333334,1.2,1.2,0.0,2.2666666666666666,2.0,0.2666666666666666,0.06666666666666667,0.2,-0.13333333333333336,0.13333333333333333,0.26666666666666666,-0.13333333333333333,0.8,0.5333333333333333,0.2666666666666667,0.5333333333333333,0.5333333333333333,0.0,0.26666666666666666,0.4,-0.13333333333333336,0.3333333333333333,0.3333333333333333,0.0,0,0,0,1569.8186250210902,1568.2965873573694,1.5220376637207664,0.5021903742602073,0.0,0.5,0.5,3.5,1.5,0.44206008583690987,0.2854077253218884,0.27253218884120173,2.6180257510729614,6.1463292576688975,2.3,1.9,1.2,1.0,2.5,2.4545454545454546,1.3,1.0909090909090908,2.1,1.2222222222222223,3.5,2.9,0.5,0.55,0.5,0.45,20.0,20.0,0.3999999999999999,0.19999999999999996,0.07999999999999996,0.016666666666666607,0,2024-10-06T12:00:00+00:00
1.6666666666666667,1.7333333333333334,-0.06666666666666665,1.8666666666666667,1.7333333333333334,0.1333333333333333,1.5333333333333334,1.4,0.13333333333333353,0.5333333333333333,0.5333333333333333,0.0,0.06666666666666667,0.13333333333333333,-0.06666666666666667,0.4,0.3333333333333333,0.06666666666666671,0.4666666666666667,0.5333333333333333,-0.06666666666666665,0.26666666666666666,0.2,0.06666666666666665,1.0,2.0,-1.0,0,0,0,1446.2167654697425,1449.0774156651612,-2.860650195418657,0.495883286466705,0.5,0.0,0.5,3.0,2.0,0.43548387096774194,0.24193548387096775,0.3225806451612903,3.1559139784946235,5.921578419643816,1.55,1.5,2.0,1.6,1.8888888888888888,1.0,1.3333333333333333,1.5,1.2727272727272727,2.0,3.55,3.1,0.45,0.5,0.55,0.5,20.0,20.0,0.050000000000000044,0.3999999999999999,0.020000000000000014,-0.16249999999999998,1,2024-10-06T12:30:00+00:00
0.7333333333333333,0.6,0.1333333333333333,0.9333333333333333,1.1333333333333333,-0.19999999999999996,2.8,2.1333333333333333,0.6666666666666665,0.2,0.13333333333333333,0.06666666666666668,0.13333333333333333,0.2,-0.06666666666666668,0.6666666666666666,0.6666666666666666,0.0,0.4666666666666667,0.5333333333333333,-0.06666666666666665,0.3333333333333333,0.26666666666666666,0.06666666666666665,2.0,1.0,1.0,0,0,0,1634.3628591354486,1594.091290088344,40.27156904710455,0.5576972836301074,0.0,0.5,0.5,1.5,0.5,0.4343163538873995,0.24396782841823056,0.32171581769436997,3.1528150134048256,5.924255797414532,2.6,1.95,1.1,1.05,2.727272727272727,2.2,0.9090909090909091,1.2,2.4444444444444446,1.7,3.7,3.0,0.55,0.5,0.45,0.5,20.0,20.0,0.6500000000000001,0.050000000000000044,0.032500000000000036,0.5064935064935063,0,2024-10-06T12:30:00+00:00
0.8666666666666667,1.8333333333333333,-0.9666666666666666,0.8,2.0,-1.2,1.2,1.6666666666666667,-0.4666666666666668,0.13333333333333333,0.5,-0.3666666666666667,0.4666666666666667,0.3333333333333333,0.13333333333333336,0.4,0.16666666666666666,0.23333333333333336,0.4666666666666667,0.6666666666666666,-0.19999999999999996,0.4,0.0,0.4,0.3333333333333333,0.0,0.3333333333333333,0,0,0,1560.5576781212765,1479.243565278311,81.31411284296541,0.614929610705447,0.0,0.0,0.0,0.0,0.0,0.4170403587443946,0.3004484304932735,0.2825112107623318,2.6367713004484306,6.102558594613569,1.15,1.6666666666666667,0.9,2.0,1.4,1.75,0.5,2.0,0.9,1.5,2.05,3.6666666666666665,0.5,0.6666666666666666,0.5,0.3333333333333333,20.0,6.0,-0.5166666666666668,-1.1,0.5683333333333336,0.4444444444444443,1,2024-10-06T13:00:00+00:00
1.4,2.0,-0.6000000000000001,1.0666666666666667,1.8,-0.7333333333333334,1.0666666666666667,0.6666666666666666,0.4,0.4,0.6,-0.19999999999999996,0.2,0.2,0.0,0.4,0.2,0.2,0.4666666666666667,0.5333333333333333,-0.06666666666666665,0.3333333333333333,0.26666666666666666,0.06666666666666665,1.3333333333333333,1.6666666666666667,-0.3333333333333335,0,0,0,1543.0445155197149,1475.9216789379186,67.12283658179626,0.5954133899137123,1.0,0.0,0.0,2.0,2.0,0.4161073825503356,0.30201342281879195,0.28187919463087246,2.6308724832214767,6.104793232414985,1.2,0.55,1.0,1.75,1.2,0.5,0.7,1.7,1.2,0.6,2.2,2.3,0.5,0.5,0.5,0.5,20.0,20.0,0.6499999999999999,-0.75,-0.48749999999999993,0.8857142857142857,0,2024-10-06T13:00:00+00:00
2.066666666666667,1.6,0.4666666666666668,1.8,1.6666666666666667,0.1333333333333333,0.9333333333333333,1.2666666666666666,-0.33333333333333326,0.6,0.4666666666666667,0.1333333333333333,0.26666666666666666,0.2,0.06666666666666665,0.13333333333333333,0.3333333333333333,-0.19999999999999998,0.5333333333333333,0.5333333333333333,0.0,0.26666666666666666,0.26666666666666666,0.0,2.0,1.3333333333333333,0.6666666666666667,0,0,0,1540.322250124854,1451.0607724081676,89.26147771668639,0.6257039724435055,1.0,0.0,0.0,2.5,2.0,0.40384615384615385,0.260989010989011,0.33516483516483514,2.760989010989011,5.8998973535824915,1.0,1.0,1.65,1.55,1.2727272727272727,1.2727272727272727,1.7272727272727273,1.3636363636363635,0.6666666666666666,0.6666666666666666,2.65,2.55,0.55,0.55,0.45,0.45,20.0,20.0,0.0,0.09999999999999987,0.0,-0.03910068426197455,0,2024-10-06T13:00:00+00:00
0.7333333333333333,1.2,-0.4666666666666667,1.3333333333333333,1.2,0.1333333333333333,2.2666666666666666,1.2,1.0666666666666667,0.2,0.4,-0.2,0.13333333333333333,0.0,0.13333333333333333,0.6666666666666666,0.6,0.06666666666666665,0.4666666666666667,0.5333333333333333,-0.06666666666666665,0.2,0.3333333333333333,-0.1333333333333333,0.3333333333333333,1.0,-0.6666666666666667,0,0,0,1570.59184345607,1514.9729720907105,55.61887136535938,0.5793651848002742,0.0,1.0,0.0,4.0,1.5,0.44966442953020136,0.22595078299776286,0.3243847874720358,3.221476510067114,6.104793232414985,2.15,1.1,1.35,1.35,2.9,1.3,0.8,1.6,1.4,0.9,3.5,2.45,0.5,0.5,0.5,0.5,20.0,20.0,1.0499999999999998,0.0,0.0,0.7777777777777775,1,2024-10-06T13:00:00+00:00
1.4666666666666666,1.8666666666666667,-0.40000000000000013,1.6,1.8,-0.19999999999999996,1.7333333333333334,1.0666666666666667,0.6666666666666667,0.4,0.5333333333333333,-0.1333333333333333,0.26666666666666666,0.26666666666666666,0.0,0.3333333333333333,0.2,0.1333333333333333,0.5333333333333333,0.4666666666666667,0.06666666666666665,0.2,0.2,0.0,2.0,3.0,-1.0,0,0,0,1584.6189126858162,1453.3192238389256,131.2996888468906,0.680445907311858,0.5,0.5,0.0,3.0,1.5,0.4486607142857143,0.22767857142857142,0.3236607142857143,3.2142857142857144,6.1070228877422545,1.7,1.2,1.55,1.75,1.7,1.4,1.4,1.5,1.7,1.0,3.25,2.95,0.5,0.5,0.5,0.5,20.0,20.0,0.5,-0.19999999999999996,-0.09999999999999998,0.4110599078341013,1,2024-10-06T13:00:00+00:00
1.7333333333333334,0.7333333333333333,1.0,2.0,1.0666666666666667,0.9333333333333333,1.4666666666666666,2.466666666666667,-1.0000000000000002,0.5333333333333333,0.2,0.3333333333333333,0.13333333333333333,0.13333333333333333,0.0,0.3333333333333333,0.6666666666666666,-0.3333333333333333,0.4666666666666667,0.5333333333333333,-0.06666666666666665,0.26666666666666666,0.3333333333333333,-0.06666666666666665,1.0,0.0,1.0,0,0,0,1505.1801315893338,1593.6361314718058,-88.45599988247204,0.37538256787356117,0.0,1.0,0.0,3.0,1.0,0.43137254901960786,0.2549019607843137,0.3137254901960784,3.2605042016806722,5.8805329864007,1.4,2.2,1.75,1.3,1.8,2.5454545454545454,1.5,0.9090909090909091,1.0,1.7777777777777777,3.15,3.5,0.5,0.55,0.5,0.45,20.0,20.0,-0.8000000000000003,0.44999999999999996,-0.3600000000000001,-0.8923076923076924,2,2024-10-06T13:30:00+00:00
1.4,1.2,0.19999999999999996,1.0666666666666667,1.0666666666666667,0.0,1.0666666666666667,1.5333333333333334,-0.4666666666666668,0.4,0.3333333333333333,0.06666666666666671,0.2,0.2,0.0,0.4,0.4666666666666667,-0.06666666666666665,0.5333333333333333,0.4666666666666667,0.06666666666666665,0.26666666666666666,0.4,-0.13333333333333336,2.0,0.3333333333333333,1.6666666666666667,0,0,0,1495.1870747699409,1436.2655394396475,58.92153533029341,0.5839912296227722,0.0,1.0,0.0,1.5,0.0,0.45481927710843373,0.24246987951807228,0.30271084337349397,2.647590361445783,6.499787040655854,1.05,1.4,1.1,1.15,1.3,1.6,1.2,1.0,0.8,1.2,2.15,2.55,0.5,0.5,0.5,0.5,20.0,20.0,-0.34999999999999987,-0.04999999999999982,0.017499999999999932,-0.2628458498023717,1,2024-10-06T14:00:00+00:00
1.6666666666666667,0.4666666666666667,1.2000000000000002,1.2666666666666666,0.9333333333333333,0.33333333333333326,0.9333333333333333,1.8666666666666667,-0.9333333333333333,0.4666666666666667,0.06666666666666667,0.4,0.26666666666666666,0.26666666666666666,0.0,0.26666666666666666,0.6666666666666666,-0.39999999999999997,0.4666666666666667,0.5333333333333333,-0.06666666666666665,0.2,0.4666666666666667,-0.26666666666666666,1.3333333333333333,0.3333333333333333,1.0,0,0,0,1481.1993793774811,1661.6814179857915,-180.4820386083104,0.2613549345755295,0.0,1.0,0.0,3.5,1.0,0.44325481798715205,0.284796573875803,0.27194860813704497,2.6188436830835116,6.148468295917647,0.9,2.0,1.35,1.2,1.1111111111111112,2.1,1.2222222222222223,1.1,0.7272727272727273,1.9,2.25,3.2,0.45,0.5,0.55,0.5,20.0,20.0,-1.1,0.15000000000000013,-0.16500000000000015,-1.0,2,2024-10-06T14:15:00+00:00
0.9333333333333333,1.6666666666666667,-0.7333333333333334,1.1333333333333333,1.9333333333333333,-0.8,1.6666666666666667,1.4,0.26666666666666683,0.26666666666666666,0.4666666666666667,-0.2,0.13333333333333333,0.26666666666666666,-0.13333333333333333,0.6,0.26666666666666666,0.3333333333333333,0.5333333333333333,0.5333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,2.3333333333333335,-2.0,0,0,0,1569.557926336775,1411.6193701436089,157.93855619316605,0.7128297594384506,0.5,0.0,0.5,1.5,1.0,0.446524064171123,0.24331550802139038,0.31016042780748665,2.772727272727273,5.926926025970411,1.6,1.35,1.0,1.85,2.3,1.4,1.0,2.1,0.9,1.3,2.6,3.2,0.5,0.5,0.5,0.5,20.0,20.0,0.25,-0.8500000000000001,-0.21250000000000002,0.8702702702702704,1,2024-10-06T14:30:00+00:00
1.6,1.7333333333333334,-0.1333333333333333,1.4666666666666666,1.6,-0.13333333333333353,1.4666666666666666,1.9333333333333333,-0.4666666666666668,0.4666666666666667,0.5333333333333333,-0.06666666666666665,0.2,0.13333333333333333,0.06666666666666668,0.3333333333333333,0.3333333333333333,0.0,0.5333333333333333,0.4666666666666667,0.06666666666666665,0.26666666666666666,0.3333333333333333,-0.06666666666666665,1.6666666666666667,0.3333333333333333,1.3333333333333335,0,0,0,1408.6580477528557,1434.267386380582,-25.609338627726174,0.46321179974995946,0.5,0.5,0.0,4.5,1.5,0.44533333333333336,0.24533333333333332,0.30933333333333335,2.776,5.929589143389895,1.4,1.7,1.4,1.75,1.5,2.0,1.2,1.0,1.3,1.4,2.8,3.45,0.5,0.5,0.5,0.5,20.0,20.0,-0.30000000000000004,-0.3500000000000001,0.10500000000000004,0.02857142857142858,0,2024-10-06T14:30:00+00:00
1.2,1.2857142857142858,-0.08571428571428585,1.8666666666666667,1.1428571428571428,0.7238095238095239,2.2,1.4285714285714286,0.7714285714285716,0.3333333333333333,0.2857142857142857,0.047619047619047616,0.2,0.42857142857142855,-0.22857142857142854,0.4666666666666667,0.2857142857142857,0.18095238095238098,0.4666666666666667,0.5714285714285714,-0.10476190476190472,0.2,0.14285714285714285,0.05714285714285716,0.0,0.0,0.0,0,0,0,1555.6667918547546,1497.7095888430267,57.95720301172787,0.5826419789262596,0.0,0.0,0.0,0.0,0.0,0.4358288770053476,0.24331550802139038,0.32085561497326204,3.1524064171122994,5.926926025970411,2.35,1.4285714285714286,1.8,1.1428571428571428,2.5,1.5,1.3,1.0,2.2,1.3333333333333333,4.15,2.5714285714285716,0.5,0.5714285714285714,0.5,0.42857142857142855,20.0,7.0,0.9214285714285715,0.6571428571428573,0.6055102040816328,0.05555555555555558,0,2024-10-06T14:45:00+00:00
1.0666666666666667,1.4666666666666666,-0.3999999999999999,1.0,1.1333333333333333,-0.1333333333333333,1.2666666666666666,0.8666666666666667,0.3999999999999999,0.26666666666666666,0.3333333333333333,-0.06666666666666665,0.26666666666666666,0.4666666666666667,-0.2,0.4666666666666667,0.2,0.26666666666666666,0.4666666666666667,0.4666666666666667,0.0,0.3333333333333333,0.4,-0.06666666666666671,0.3333333333333333,2.3333333333333335,-2.0,0,0,0,1538.3986904622463,1427.5907706306723,110.80791983157405,0.6542699263230715,1.0,0.0,0.0,2.0,1.5,0.4054794520547945,0.2602739726027397,0.33424657534246577,2.758904109589041,5.902633333401366,1.45,1.15,0.85,1.2,1.7,1.3333333333333333,0.7,1.0,1.2,1.0,2.3,2.35,0.5,0.45,0.5,0.55,20.0,20.0,0.30000000000000004,-0.35,-0.10500000000000001,0.7475490196078431,0,2024-10-06T15:00:00+00:00
1.5333333333333334,1.1333333333333333,0.40000000000000013,1.3333333333333333,1.0,0.33333333333333326,0.9333333333333333,1.2666666666666666,-0.33333333333333326,0.4,0.26666666666666666,0.13333333333333336,0.3333333333333333,0.3333333333333333,0.0,0.26666666666666666,0.4,-0.13333333333333336,0.5333333333333333,0.4666666666666667,0.06666666666666665,0.2,0.4666666666666667,-0.26666666666666666,1.3333333333333333,0.3333333333333333,1.0,0,0,0,1482.7830778063048,1536.4269777845807,-53.64389997827584,0.42340788927002443,0.0,1.0,0.0,2.5,0.5,0.40710382513661203,0.25956284153005466,0.3333333333333333,2.7568306010928962,5.905361848054571,1.05,1.2,1.3,0.95,1.3,1.5555555555555556,1.1,0.8888888888888888,0.8,0.9090909090909091,2.35,2.15,0.5,0.45,0.5,0.55,20.0,20.0,-0.1499999999999999,0.3500000000000001,-0.052499999999999984,-0.4554655870445343,1,2024-10-06T15:00:00+00:00
1.3333333333333333,1.6,-0.26666666666666683,1.4,1.3333333333333333,0.06666666666666665,1.4,1.1333333333333333,0.2666666666666666,0.4,0.4,0.0,0.13333333333333333,0.4,-0.2666666666666667,0.4666666666666667,0.2,0.26666666666666666,0.4666666666666667,0.5333333333333333,-0.06666666666666665,0.26666666666666666,0.3333333333333333,-0.06666666666666665,2.0,1.6666666666666667,0.33333333333333326,0,0,0,1522.407015927688,1471.775739837347,50.63127609034109,0.5723528063744938,0.5,0.5,0.0,3.5,2.0,0.40599455040871935,0.2615803814713896,0.33242506811989103,2.760217983651226,5.908082938168931,1.35,1.0,1.35,1.25,1.2,0.9,1.2,1.0,1.5,1.1,2.7,2.25,0.5,0.5,0.5,0.5,20.0,20.0,0.3500000000000001,0.10000000000000009,0.03500000000000004,0.19999999999999996,0,2024-10-06T15:00:00+00:00
1.2,0.3333333333333333,0.8666666666666667,1.2666666666666666,1.0,0.2666666666666666,1.6,3.2666666666666666,-1.6666666666666665,0.26666666666666666,0.06666666666666667,0.2,0.4,0.13333333333333333,0.2666666666666667,0.3333333333333333,0.8,-0.46666666666666673,0.4666666666666667,0.4666666666666667,0.0,0.26666666666666666,0.4666666666666667,-0.2,2.0,1.0,1.0,0,0,0,1537.7456296548598,1608.6152551394212,-70.86962548456131,0.399401769497576,0.5,0.5,0.0,4.5,3.0,0.4301675977653631,0.2541899441340782,0.31564245810055863,3.2541899441340782,5.883322388488279,1.5,2.95,1.2,0.95,1.7777777777777777,3.3636363636363638,0.8888888888888888,0.6363636363636364,1.2727272727272727,2.4444444444444446,2.7,3.9,0.45,0.55,0.55,0.45,20.0,20.0,-1.4500000000000002,0.25,-0.36250000000000004,-1.8552631578947372,1,2024-10-06T15:30:00+00:00
1.0666666666666667,1.0,0.06666666666666665,1.8,1.4666666666666666,0.3333333333333335,2.1333333333333333,1.9333333333333333,0.19999999999999996,0.26666666666666666,0.26666666666666666,0.0,0.26666666666666666,0.2,0.06666666666666665,0.4666666666666667,0.5333333333333333,-0.06666666666666665,0.5333333333333333,0.4666666666666667,0.06666666666666665,0.0,0.26666666666666666,-0.26666666666666666,1.0,2.3333333333333335,-1.3333333333333335,0,0,0,1489.7873628938823,1543.4442855420004,-53.6569226481181,0.4233895880148885,0.5,0.5,0.0,4.5,2.5,0.44766146993318484,0.22939866369710468,0.32293986636971045,3.2115812917594653,6.1092475827643655,1.9,2.1,1.65,1.45,2.2,2.0,1.4,1.3,1.6,2.2,3.55,3.55,0.5,0.5,0.5,0.5,20.0,20.0,-0.20000000000000018,0.19999999999999996,-0.04000000000000003,-0.2967607105538139,0,2024-10-06T15:30:00+00:00
1.2,1.0666666666666667,0.1333333333333333,0.9333333333333333,1.1333333333333333,-0.19999999999999996,1.0666666666666667,1.8666666666666667,-0.8,0.26666666666666666,0.26666666666666666,0.0,0.4,0.26666666666666666,0.13333333333333336,0.3333333333333333,0.4666666666666667,-0.13333333333333336,0.5333333333333333,0.5333333333333333,0.0,0.3333333333333333,0.26666666666666666,0.06666666666666665,1.3333333333333333,0.3333333333333333,1.0,0,0,0,1444.7888601326974,1548.6647017491734,-103.87584161647601,0.3548111448425724,0.0,1.0,0.0,3.0,0.5,0.4174107142857143,0.3013392857142857,0.28125,2.6316964285714284,6.1070228877422545,1.0,1.6,1.25,1.2,1.1,2.2,1.1,0.8,0.9,1.0,2.25,2.8,0.5,0.5,0.5,0.5,20.0,20.0,-0.6000000000000001,0.050000000000000044,-0.03000000000000003,-0.5333333333333334,1,2024-10-06T16:00:00+00:00
1.6666666666666667,0.8666666666666667,0.8,1.4,1.0666666666666667,0.33333333333333326,1.3333333333333333,1.2,0.1333333333333333,0.4,0.13333333333333333,0.2666666666666667,0.4666666666666667,0.4666666666666667,0.0,0.13333333333333333,0.4,-0.2666666666666667,0.5333333333333333,0.4666666666666667,0.06666666666666665,0.13333333333333333,0.4,-0.2666666666666667,2.3333333333333335,0.6666666666666666,1.666666666666667,0,0,0,1461.9391508770573,1532.7060620566335,-70.76691117957625,0.3995436120319703,0.0,0.0,1.0,2.0,1.0,0.4423076923076923,0.2841880341880342,0.27350427350427353,2.6196581196581197,6.150602768446279,1.25,1.1,1.5,1.0,1.3636363636363635,1.3,1.6363636363636365,0.4,1.1111111111111112,0.9,2.75,2.1,0.55,0.5,0.45,0.5,20.0,20.0,0.1499999999999999,0.5,0.07499999999999996,-0.2666666666666667,0,2024-10-06T16:30:00+00:00
0.8666666666666667,1.3333333333333333,-0.46666666666666656,1.2666666666666666,1.8,-0.5333333333333334,2.2666666666666666,1.9333333333333333,0.33333333333333326,0.26666666666666666,0.4,-0.13333333333333336,0.06666666666666667,0.13333333333333333,-0.06666666666666667,0.6666666666666666,0.4666666666666667,0.19999999999999996,0.5333333333333333,0.4666666666666667,0.06666666666666665,0.3333333333333333,0.06666666666666667,0.26666666666666666,1.3333333333333333,2.0,-0.6666666666666667,0,0,0,1603.9889718128507,1470.6198068412536,133.369164971597,0.6830306446338925,0.5,0.5,0.0,4.0,2.5,0.42896935933147634,0.2562674094707521,0.3147632311977716,3.2618384401114207,5.886104031450156,2.3,1.85,1.3,1.95,3.1,1.7777777777777777,0.9,2.0,1.5,1.9090909090909092,3.6,3.8,0.5,0.45,0.5,0.55,20.0,20.0,0.44999999999999973,-0.6499999999999999,-0.29249999999999976,0.8205128205128202,1,2024-10-06T17:30:00+00:00
1.4666666666666666,0.6,0.8666666666666666,1.6,0.6666666666666666,0.9333333333333335,1.0666666666666667,2.3333333333333335,-1.2666666666666668,0.4,0.13333333333333333,0.2666666666666667,0.26666666666666666,0.2,0.06666666666666665,0.3333333333333333,0.6666666666666666,-0.3333333333333333,0.5333333333333333,0.5333333333333333,0.0,0.26666666666666666,0.4,-0.13333333333333336,1.0,1.3333333333333333,-0.33333333333333326,0,0,0,1453.2961520764147,1593.4139395212374,-140.11778744482262,0.30861915333947904,0.0,1.0,0.0,3.5,0.5,0.43733333333333335,0.24266666666666667,0.32,3.1546666666666665,5.929589143389895,1.05,2.0,1.65,1.05,1.6,2.272727272727273,1.2,1.0909090909090908,0.5,1.6666666666666667,2.7,3.05,0.5,0.55,0.5,0.45,20.0,20.0,-0.95,0.5999999999999999,-0.5699999999999998,-1.2683982683982682,0,2024-10-06T18:00:00+00:00
1.2,0.9333333333333333,0.2666666666666666,1.2,1.2,0.0,1.6,1.7333333333333334,-0.1333333333333333,0.3333333333333333,0.26666666666666666,0.06666666666666665,0.2,0.13333333333333333,0.06666666666666668,0.4666666666666667,0.6,-0.1333333333333333,0.4666666666666667,0.4666666666666667,0.0,0.2,0.3333333333333333,-0.1333333333333333,1.3333333333333333,1.0,0.33333333333333326,0,0,0,1527.7127673120797,1590.9363223918413,-63.22355507976158,0.41000516180988567,0.0,1.0,0.0,2.0,0.5,0.41648106904231624,0.3028953229398664,0.2806236080178174,2.6302895322939865,6.1092475827643655,1.45,1.9,1.05,1.05,1.7,1.8,1.0,0.5,1.2,2.0,2.5,2.95,0.5,0.5,0.5,0.5,20.0,20.0,-0.44999999999999996,0.0,-0.0,-0.4285714285714284,0,2024-10-06T18:45:00+00:00
